1 0.000025000 0.000135000 0.000000000 0.000223000 0.000024000 0.000131000 0.000000000 0.000211000
2 0.000021000 0.000130000 0.000000000 0.000182000 0.000025000 0.000137000 0.000000000 0.000154000
3 0.000019000 0.000090000 0.000000000 0.000165000 0.000027000 0.000282000 0.000000000 0.000145000
4 0.000023000 0.000135000 0.000000000 0.000204000 0.000035000 0.000478000 0.000000000 0.000170000
5 0.000031000 0.000340000 0.000000000 0.000400000 0.000203000 0.001389000 0.000000000 0.000229000
